 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
41 53 52 33 11 (1)
41 53 42 21 11 (1)
41 53 33 13 22 (1)
41 52 42 33 13 (1)
41 42 13 22 11 (1)
51 53 42 13 11 (1)
51 53 33 13 11 (1)
51 52 42 13 22 (1)
51 52 33 13 21 (1)
51 52 33 21 11 (1)
53 33 13 22 21 (1)
52 42 33 13 22 (1)
52 42 33 13 21 (1)
52 42 13 22 21 (1)
52 42 22 21 11 (1)
42 33 13 22 11 (1)
