272, 186, 1597, 2739, 66, 83, 22, 9, 30, 1492, A, t, f
838, 667, 4740, 4266, 79, 54, 917, 611, 142, 2701, B, f, t
687, 382, 2914, 1512, 47, 36, 196, 336, 287, 2214, B, f, f
93, 44, 323, 282, 7, 6, 78, 54, 114, 84, D1, t, t
337, 220, 1518, 1395, 12, 15, 384, 114, 433, 700, D2, t, f
831, 250, 3062, 810, 24, 18, 417, 181, 254, 1245, D1, t, f
973, 631, 3225, 1824, 75, 57, 541, 743, 696, 1677, D1, f, f
129, 89, 516, 384, 6, 6, 140, 109, 122, 211, C, f, f
1004, 498, 4484, 2024, 59, 44, 478, 314, 454, 3318, C, f, f
350, 575, 1702, 2752, 46, 64, 328, 414, 557, 272, D1, f, f
245, 102, 1480, 630, 20, 14, 231, 168, 416, 680, D2, f, f
34, 148, 180, 720, 12, 15, 22, 25, 14, 88, A, f, f
105, 95, 560, 630, 28, 35, 167, 86, 158, 106, A, f, t
40, 24, 140, 86, 2, 1, 10, 10, 15, 67, C, f, f
575, 1081, 3384, 10070, 94, 106, 270, 270, 490, 1692, D1, f, t
679, 479, 2436, 2016, 29, 24, 181, 219, 272, 1680, D2, f, f
440, 390, 2517, 1872, 21, 26, 205, 737, 274, 801, D1, t, t
1332, 864, 6660, 4005, 74, 45, 452, 1358, 825, 3996, D1, f, f
647, 1012, 4464, 7344, 93, 102, 569, 1707, 1707, 669, C, f, f
133, 13, 715, 0, 13, 0, 121, 76, 22, 264, C, f, f
2045, 3481, 7128, 13090, 99, 119, 944, 1284, 1284, 3350, C, f, f
38, 23, 186, 112, 6, 4, 15, 27, 21, 126, C, f, f
211, 167, 1008, 1120, 48, 40, 151, 65, 120, 504, B, f, f
223, 158, 1020, 880, 30, 16, 66, 88, 91, 703, C, f, f
1059, 926, 4628, 4774, 89, 62, 1051, 788, 1018, 1342, D2, f, f
119, 79, 522, 366, 6, 6, 73, 38, 49, 307, B, f, t
351, 150, 1508, 572, 13, 11, 343, 151, 90, 497, D1, f, f
377, 250, 1998, 1700, 27, 17, 134, 548, 243, 779, B, f, f
438, 244, 1820, 1674, 26, 27, 408, 494, 236, 746, B, f, t
650, 268, 3097, 1395, 32, 31, 540, 204, 346, 2077, C, t, f
2357, 1436, 9280, 6480, 80, 72, 1280, 939, 1878, 5011, C, f, f
934, 758, 5183, 3871, 62, 79, 905, 273, 1095, 3077, A, t, f
1137, 414, 5194, 1968, 53, 41, 170, 447, 149, 3064, B, f, t
140, 173, 462, 858, 14, 13, 30, 67, 16, 341, B, f, f
505, 418, 2940, 2448, 42, 34, 545, 17, 562, 1234, B, f, f
478, 333, 1499, 1519, 29, 31, 281, 102, 209, 988, D2, t, f
1074, 848, 3784, 2914, 44, 31, 1102, 678, 402, 1664, C, f, f
773, 466, 4092, 2376, 44, 36, 793, 500, 166, 2005, D1, f, t
584, 210, 4233, 1980, 51, 36, 182, 518, 1188, 1185, A, f, f
189, 163, 1134, 1065, 18, 15, 108, 0, 252, 532, D2, f, f
897, 560, 3104, 3116, 97, 82, 369, 318, 190, 1831, C, f, t
897, 444, 3648, 1496, 76, 88, 310, 595, 409, 2407, C, f, f
986, 952, 4590, 3965, 54, 61, 227, 1010, 505, 2065, B, f, f
2272, 831, 7125, 3600, 79, 48, 363, 726, 436, 4702, D1, t, f
338, 163, 1755, 1215, 45, 27, 94, 42, 99, 1281, B, f, t
1130, 1341, 5012, 5088, 93, 106, 936, 405, 405, 2480, A, t, f
952, 712, 4160, 2820, 65, 47, 784, 255, 682, 2454, D1, f, t
432, 563, 1800, 2782, 25, 26, 315, 144, 243, 900, C, f, f
58, 90, 392, 568, 8, 8, 59, 119, 69, 78, D1, f, f
35, 21, 146, 91, 2, 1, 12, 58, 25, 29, C, f, f
377, 218, 1168, 696, 18, 12, 93, 17, 111, 821, C, t, f
1408, 825, 7695, 4646, 95, 101, 614, 1842, 1096, 3308, C, f, f
1203, 844, 5548, 2970, 73, 45, 499, 1235, 911, 2607, D1, f, f
1687, 1808, 7600, 12305, 76, 107, 1896, 1824, 620, 3952, B, f, f
641, 494, 3491, 3108, 46, 42, 859, 466, 1153, 1036, B, t, t
1634, 764, 8930, 4680, 95, 65, 1123, 661, 1024, 5625, A, f, t
692, 288, 2862, 1092, 54, 42, 248, 144, 168, 2060, D2, f, f
544, 444, 2820, 3096, 47, 43, 271, 104, 354, 1776, C, f, f
574, 232, 3960, 2130, 45, 30, 1241, 675, 631, 1782, C, f, f
170, 153, 1102, 1566, 19, 27, 30, 0, 97, 495, B, f, f
393, 869, 1818, 6006, 57, 77, 193, 105, 61, 939, C, t, t
226, 160, 840, 768, 10, 8, 174, 349, 168, 168, D1, f, t
175, 282, 680, 1189, 34, 41, 101, 232, 126, 258, D1, f, f
1688, 1166, 6164, 6270, 92, 95, 907, 623, 737, 3328, C, f, f
273, 114, 1007, 315, 19, 15, 164, 179, 188, 523, D2, f, f
689, 678, 3993, 3740, 55, 55, 493, 252, 115, 2942, B, t, f
806, 686, 4690, 3216, 67, 67, 866, 1238, 1197, 562, D1, f, f
33, 8, 150, 40, 2, 1, 15, 27, 23, 96, B, f, t
62, 42, 228, 171, 4, 3, 5, 39, 10, 119, D2, t, t
694, 292, 3449, 1829, 64, 59, 316, 273, 432, 2009, D1, t, f
169, 268, 990, 1700, 18, 25, 187, 99, 128, 405, A, f, f
414, 207, 1827, 1541, 29, 23, 63, 96, 134, 1406, D1, f, t
473, 464, 3480, 4094, 40, 46, 1288, 360, 1004, 904, B, f, f
603, 278, 3410, 2014, 50, 53, 189, 167, 193, 3038, C, t, t
205, 827, 1337, 7654, 64, 86, 313, 114, 323, 293, B, t, f
1106, 924, 4896, 4838, 48, 59, 1441, 1222, 1472, 1762, D1, f, t
204, 137, 980, 684, 10, 9, 160, 108, 112, 578, C, f, f
853, 909, 4028, 3328, 53, 64, 520, 520, 1397, 1288, B, f, t
100, 48, 370, 279, 5, 3, 31, 32, 39, 229, D1, f, f
546, 604, 2442, 3200, 33, 40, 404, 494, 517, 1318, B, f, f
1469, 1699, 7100, 7920, 100, 99, 824, 397, 1465, 4046, C, f, f
407, 407, 2132, 1885, 41, 29, 364, 150, 201, 874, D1, f, t
1198, 969, 5934, 5194, 69, 53, 270, 789, 879, 3679, B, f, f
445, 409, 1978, 1887, 46, 37, 501, 617, 527, 692, C, f, f
419, 407, 4420, 4278, 52, 69, 1089, 976, 150, 663, A, f, f
239, 63, 1100, 320, 10, 8, 277, 87, 158, 308, C, f, f
159, 214, 990, 1260, 15, 15, 205, 141, 217, 402, C, t, f
230, 132, 1184, 572, 16, 11, 78, 170, 70, 769, B, f, f
1522, 1298, 5041, 5544, 71, 56, 463, 272, 263, 4133, D2, f, f
798, 393, 4641, 2664, 51, 37, 861, 1372, 511, 1949, C, f, f
115, 300, 510, 1628, 29, 37, 49, 31, 16, 369, C, t, t
565, 197, 2418, 1248, 31, 26, 319, 271, 670, 822, B, f, t
1416, 1044, 7656, 5440, 88, 80, 463, 842, 336, 3445, B, f, f
126, 268, 697, 1615, 17, 17, 95, 34, 85, 355, B, f, t
1201, 661, 5696, 2828, 89, 101, 44, 755, 866, 3474, C, f, f
1105, 1561, 4314, 5778, 74, 107, 234, 126, 576, 2514, A, t, f
11, 2, 62, 0, 1, 0, 3, 4, 5, 47, D1, f, f
361, 664, 1512, 3618, 56, 67, 70, 112, 168, 1043, B, f, f
1061, 561, 4280, 2139, 40, 31, 981, 822, 371, 1626, B, f, t
934, 1060, 4189, 5925, 59, 79, 716, 859, 740, 1801, A, f, f
518, 345, 2592, 2581, 96, 89, 300, 373, 269, 1555, C, f, f
789, 559, 5935, 4440, 76, 74, 1042, 1108, 1564, 2676, C, t, f
405, 350, 1710, 1386, 18, 18, 380, 190, 326, 803, C, f, f
1253, 697, 4840, 4200, 88, 75, 456, 496, 99, 2855, D1, f, f
1699, 1539, 6365, 6160, 95, 77, 1204, 848, 1122, 3628, A, f, t
740, 864, 2997, 5328, 81, 72, 373, 270, 631, 1708, C, f, f
1824, 965, 8944, 3360, 86, 70, 1602, 2504, 1703, 3935, A, f, f
583, 368, 3432, 3599, 66, 61, 298, 422, 195, 2402, A, f, t
956, 507, 6552, 4760, 72, 70, 1342, 1635, 1384, 2358, C, f, f
36, 13, 150, 68, 2, 1, 24, 18, 30, 75, C, f, f
542, 336, 2888, 1782, 38, 33, 376, 582, 351, 1675, D1, f, f
801, 838, 3060, 4802, 85, 98, 126, 159, 71, 2509, D1, f, f
738, 365, 3990, 3055, 35, 47, 664, 538, 574, 2194, A, f, t
296, 138, 2904, 1830, 33, 30, 793, 407, 657, 638, D1, f, f
1421, 1554, 6432, 8200, 96, 100, 551, 301, 652, 3923, B, f, f
805, 465, 3816, 2618, 72, 77, 517, 608, 563, 1564, A, f, f
461, 282, 1760, 1302, 22, 14, 220, 327, 247, 1091, C, f, f
1085, 820, 6912, 7544, 96, 92, 1175, 1437, 1742, 2557, D1, f, t
546, 453, 3034, 3256, 41, 37, 482, 154, 227, 2123, D1, f, t
661, 522, 2700, 2240, 45, 40, 243, 209, 148, 2025, D2, f, f
562, 400, 2478, 3840, 59, 60, 136, 210, 199, 1908, B, f, f
528, 521, 3479, 4941, 71, 61, 132, 92, 595, 2156, C, f, f
1036, 757, 4845, 3750, 85, 75, 534, 557, 156, 2616, D1, f, f
675, 606, 3200, 2484, 50, 46, 662, 507, 640, 992, C, f, f
98, 123, 464, 801, 8, 9, 13, 32, 72, 194, A, f, f
900, 754, 4392, 4350, 72, 87, 615, 645, 307, 2854, A, f, t
536, 203, 1875, 525, 31, 21, 172, 331, 121, 1237, C, t, t
1049, 644, 7776, 5170, 96, 94, 983, 1154, 299, 3499, A, f, f
230, 247, 1140, 1825, 19, 25, 56, 108, 203, 706, D2, f, f
1137, 1320, 4410, 5110, 70, 70, 355, 1367, 437, 1675, D1, f, f
149, 150, 1140, 1387, 17, 19, 137, 147, 142, 613, B, t, t
202, 145, 1349, 1152, 19, 18, 18, 510, 283, 404, D1, f, f
835, 559, 3517, 2201, 41, 31, 270, 365, 459, 2165, C, t, t
501, 496, 2240, 2660, 32, 35, 288, 422, 340, 1209, D2, f, f
346, 378, 1749, 3104, 33, 32, 246, 95, 140, 1189, B, f, f
862, 458, 3253, 1653, 51, 57, 571, 178, 553, 1466, D2, t, f
726, 612, 3528, 3476, 49, 44, 46, 528, 481, 1975, D2, f, f
1253, 766, 6177, 6111, 87, 97, 1448, 1531, 1696, 2038, C, f, f
473, 295, 2800, 1558, 40, 38, 304, 269, 278, 1931, B, f, f
940, 1288, 3360, 5044, 84, 97, 120, 262, 110, 2352, C, f, f
1284, 1021, 6237, 5180, 81, 74, 437, 875, 1279, 2869, D1, f, t
1093, 866, 6100, 4992, 59, 48, 636, 788, 585, 3556, D1, t, f
1911, 1562, 7998, 6468, 86, 84, 1419, 2441, 2044, 2319, C, f, f
164, 117, 565, 555, 5, 5, 68, 49, 43, 350, D2, f, f
612, 664, 2479, 3380, 67, 52, 278, 253, 360, 1660, D1, f, f
824, 342, 3008, 1488, 32, 24, 149, 86, 192, 2526, C, f, f
126, 211, 532, 990, 19, 18, 68, 61, 54, 356, D1, f, f
609, 488, 2449, 2232, 31, 36, 612, 624, 324, 1200, C, f, t
731, 743, 3420, 2905, 36, 35, 157, 676, 456, 1846, C, f, f
736, 571, 4187, 4482, 53, 54, 1062, 497, 700, 1926, B, f, f
1275, 760, 5772, 3880, 78, 97, 368, 485, 267, 4098, D1, f, f
576, 463, 2128, 1881, 38, 33, 215, 199, 282, 1298, B, f, f
516, 811, 3040, 8134, 76, 83, 620, 766, 601, 1216, B, f, f
1874, 1655, 6624, 7650, 96, 90, 250, 500, 500, 4835, B, f, f
4, 0, 43, 0, 1, 0, 5, 6, 2, 11, C, f, f
1788, 1813, 9917, 9612, 98, 108, 1381, 511, 1842, 4799, A, t, f
81, 41, 285, 120, 3, 2, 36, 25, 34, 159, D2, f, f
504, 341, 3213, 3640, 63, 70, 510, 425, 493, 1510, C, f, t
1089, 553, 6642, 6111, 82, 63, 1227, 1041, 1488, 2922, C, f, f
159, 180, 610, 854, 10, 14, 83, 61, 83, 372, D1, f, f
418, 506, 1876, 3268, 28, 38, 271, 222, 180, 1181, C, f, t
108, 191, 532, 1040, 19, 16, 40, 40, 55, 340, D1, f, f
787, 871, 2650, 2430, 50, 45, 402, 192, 245, 1775, B, f, f
593, 30, 3722, 0, 72, 0, 808, 1709, 1150, 613, B, t, t
449, 787, 2204, 3828, 76, 58, 402, 452, 150, 528, D1, f, f
29, 52, 258, 497, 6, 7, 78, 105, 64, 67, A, f, f
800, 859, 2695, 2496, 49, 48, 497, 182, 339, 1481, D2, t, t
456, 343, 2304, 3021, 48, 53, 515, 395, 191, 1105, C, f, f
371, 342, 1672, 1344, 22, 28, 200, 128, 208, 869, D1, f, f
549, 677, 4263, 5917, 87, 97, 1150, 908, 1059, 1236, C, f, f
1220, 805, 5840, 4930, 80, 58, 506, 446, 685, 2861, C, f, f
45, 41, 297, 492, 6, 6, 54, 3, 34, 133, D2, t, f
988, 608, 4804, 2516, 48, 34, 468, 556, 404, 3539, D1, t, f
909, 504, 4217, 2205, 71, 63, 938, 500, 583, 2132, D1, t, t
1671, 829, 5984, 2460, 68, 60, 1112, 556, 864, 2895, B, t, f
552, 765, 2668, 3328, 46, 52, 376, 354, 509, 453, D1, f, f
342, 539, 2046, 2664, 30, 37, 496, 620, 542, 495, C, t, f
442, 467, 1813, 3024, 49, 42, 165, 413, 785, 435, A, f, f
538, 332, 1568, 1188, 23, 22, 20, 62, 58, 1413, C, t, f
1041, 740, 4598, 3212, 76, 73, 353, 123, 530, 2831, C, t, f
1004, 528, 4717, 1764, 53, 36, 403, 672, 510, 2028, A, f, t
88, 160, 378, 732, 18, 12, 47, 15, 33, 245, D1, f, f
926, 543, 5940, 5684, 99, 98, 608, 1102, 1482, 2138, D1, f, f
208, 92, 1058, 504, 13, 14, 29, 37, 46, 918, B, t, f
1973, 943, 7800, 4116, 100, 98, 1173, 989, 623, 4134, B, f, t
310, 701, 1825, 6468, 73, 77, 319, 191, 273, 912, B, f, f
346, 766, 2370, 8415, 79, 99, 417, 292, 156, 1327, C, f, f
393, 464, 2520, 3239, 36, 41, 517, 421, 258, 1159, C, f, f
1341, 564, 5100, 2014, 60, 53, 592, 358, 220, 3723, A, f, f
165, 226, 702, 1184, 18, 16, 66, 71, 100, 463, C, f, t
1031, 2414, 3696, 7626, 88, 93, 527, 961, 716, 1811, D1, f, f
5, 0, 22, 0, 1, 0, 0, 1, 1, 17, D1, t, t
730, 794, 4840, 5246, 55, 61, 1142, 1113, 828, 1984, A, f, f
1883, 928, 7476, 4653, 89, 99, 1995, 1040, 997, 3139, B, f, t
2171, 2093, 6451, 7280, 85, 80, 158, 465, 180, 5392, D1, t, f
517, 294, 2639, 2090, 29, 22, 418, 418, 23, 1477, C, f, t
358, 103, 1755, 470, 15, 10, 471, 540, 442, 772, D1, f, t
1407, 977, 7410, 4687, 95, 109, 2223, 2134, 2000, 2964, C, f, f
220, 469, 1140, 2580, 30, 30, 175, 39, 175, 490, B, f, f
973, 1185, 3290, 4590, 47, 45, 173, 7, 237, 2500, D1, f, t
39, 44, 189, 237, 3, 3, 30, 46, 19, 94, D1, f, t
870, 776, 4582, 4941, 79, 61, 481, 481, 412, 3207, C, f, f
1063, 914, 6608, 6723, 59, 83, 1340, 1031, 567, 4030, B, f, f
1339, 716, 5273, 2350, 47, 47, 485, 393, 335, 4117, B, t, f
1632, 1647, 7128, 8184, 88, 124, 884, 596, 353, 4918, D1, f, f
743, 531, 3996, 4240, 54, 53, 307, 278, 537, 3036, D1, f, f
163, 59, 605, 384, 5, 4, 65, 35, 44, 308, C, f, f
425, 681, 2376, 3996, 66, 74, 204, 292, 360, 1401, D1, f, f
538, 348, 3737, 2848, 37, 32, 888, 912, 419, 1270, B, f, f
843, 287, 3666, 1775, 39, 25, 682, 682, 594, 1466, D1, f, f
180, 109, 651, 546, 7, 7, 79, 81, 0, 442, C, f, f
744, 314, 3780, 2100, 35, 28, 156, 252, 95, 2910, C, f, f
1349, 909, 5336, 3920, 58, 49, 243, 973, 699, 2294, C, f, t
156, 149, 1188, 1080, 18, 20, 256, 108, 159, 617, C, f, f
605, 340, 3626, 2430, 74, 54, 632, 1204, 812, 616, D1, f, t
1705, 243, 6768, 0, 94, 0, 379, 739, 739, 4872, B, f, f
356, 321, 1848, 3128, 42, 46, 341, 270, 683, 425, C, f, f
553, 348, 2840, 1715, 40, 35, 417, 318, 139, 1846, B, f, f
1802, 871, 9152, 3552, 88, 74, 2998, 1787, 2421, 3386, A, f, f
553, 81, 2733, 0, 35, 0, 488, 277, 333, 1622, D1, t, t
946, 820, 5035, 4650, 53, 62, 916, 1335, 811, 2416, D1, f, f
69, 28, 287, 112, 7, 7, 47, 43, 25, 152, D1, f, f
1249, 957, 4560, 3392, 38, 32, 459, 591, 788, 2918, D1, f, f
92, 60, 360, 306, 4, 3, 9, 40, 38, 273, C, f, f
669, 471, 2666, 1530, 31, 30, 674, 316, 737, 559, D2, f, t
634, 349, 2745, 1537, 78, 53, 183, 246, 309, 2113, C, t, f
1133, 816, 5964, 4221, 84, 63, 1043, 387, 1133, 2982, D1, f, f
519, 467, 2856, 2703, 51, 51, 425, 589, 342, 1485, C, f, f
166, 135, 560, 420, 8, 6, 127, 122, 77, 319, C, f, f
180, 110, 1225, 1161, 35, 27, 210, 79, 247, 698, B, f, f
869, 866, 4346, 5494, 82, 82, 369, 391, 825, 2173, B, f, f
1287, 436, 5254, 2183, 71, 59, 838, 1184, 404, 2364, B, f, f
248, 211, 1152, 1020, 16, 20, 40, 288, 162, 645, B, f, f
1487, 503, 5490, 2268, 61, 42, 406, 492, 385, 3348, C, f, t
216, 624, 900, 3024, 39, 54, 164, 71, 185, 386, A, t, f
766, 575, 2464, 3328, 40, 52, 77, 175, 73, 1977, A, t, f
1029, 621, 5852, 3922, 76, 74, 1359, 442, 1422, 2691, C, f, t
696, 957, 3416, 5160, 56, 60, 947, 1014, 608, 1161, A, f, f
252, 68, 1005, 350, 15, 7, 160, 213, 53, 412, D1, f, f
963, 1710, 3465, 5904, 55, 72, 188, 266, 232, 2356, C, f, f
331, 145, 1840, 832, 23, 26, 143, 88, 529, 736, A, f, f
134, 100, 630, 387, 9, 9, 145, 87, 116, 214, B, f, f
218, 465, 1242, 2233, 27, 29, 261, 250, 313, 198, C, f, f
1256, 1231, 4643, 4794, 63, 47, 483, 369, 127, 3370, B, t, f
1707, 1668, 6804, 5848, 81, 68, 883, 1043, 923, 2789, D1, f, f
871, 539, 5319, 3120, 62, 48, 515, 932, 539, 2866, C, t, t
1008, 922, 3864, 2844, 42, 36, 226, 421, 452, 2357, B, f, f
7, 14, 30, 49, 1, 1, 8, 5, 8, 5, C, t, f
567, 461, 4085, 9625, 95, 125, 308, 120, 420, 3227, A, f, f
1469, 713, 9360, 5292, 78, 84, 1112, 1235, 988, 6271, C, f, f
173, 160, 756, 936, 12, 13, 34, 50, 13, 604, B, f, f
1063, 646, 6952, 6076, 88, 62, 1537, 1816, 419, 2294, B, f, f
1048, 746, 4992, 4221, 96, 67, 923, 449, 1023, 2496, C, f, f
425, 433, 1540, 1869, 70, 89, 191, 274, 266, 708, A, f, f
703, 720, 3780, 4240, 45, 53, 648, 648, 416, 2116, C, f, f
685, 585, 2432, 2560, 32, 32, 550, 155, 606, 1021, D1, f, f
2210, 1615, 8600, 8466, 100, 83, 510, 737, 823, 5762, D1, f, f
912, 1304, 4752, 7470, 72, 83, 937, 1157, 1185, 1995, C, f, t
38, 21, 182, 81, 2, 1, 8, 11, 33, 96, D1, f, t
299, 317, 1682, 2816, 29, 32, 155, 63, 55, 1311, C, f, t
56, 59, 341, 570, 11, 10, 52, 8, 36, 221, C, f, t
63, 71, 350, 546, 7, 6, 42, 71, 107, 112, C, f, f
1155, 1079, 4898, 5628, 62, 67, 1111, 1810, 1481, 783, D2, f, f
1248, 949, 7176, 5400, 92, 90, 994, 236, 1326, 2439, A, f, f
2263, 2086, 6905, 7448, 86, 98, 261, 557, 766, 5164, D1, t, f
1548, 781, 7821, 4508, 79, 92, 877, 516, 602, 6100, B, f, f
1260, 1671, 4982, 7738, 94, 106, 1014, 479, 295, 3138, D1, f, f
654, 588, 4576, 6608, 88, 112, 762, 542, 609, 2882, A, f, f
1355, 1215, 7700, 7254, 100, 78, 1626, 1330, 2414, 2772, C, f, f
1253, 1098, 8415, 7760, 85, 80, 2310, 2464, 2515, 3281, C, f, f
635, 867, 2997, 7533, 81, 93, 71, 474, 316, 1558, D1, f, t
83, 78, 385, 510, 5, 6, 38, 28, 34, 300, B, f, f
666, 327, 3700, 2035, 50, 37, 629, 740, 703, 1850, C, f, f
57, 29, 260, 164, 4, 4, 24, 43, 56, 85, C, f, f
1312, 826, 4573, 3280, 63, 41, 361, 320, 250, 3570, A, t, f
192, 136, 784, 705, 16, 15, 158, 98, 120, 431, C, f, f
237, 198, 1440, 1260, 18, 20, 205, 316, 293, 648, D2, f, f
658, 402, 4068, 4130, 36, 35, 250, 1539, 787, 488, B, f, f
1441, 698, 4188, 3168, 32, 33, 218, 489, 334, 2901, D1, t, f
836, 372, 5104, 3555, 80, 79, 776, 612, 517, 2750, C, t, f
1471, 129, 5772, 0, 74, 0, 1365, 635, 1270, 2597, D1, f, f
56, 26, 232, 102, 4, 3, 36, 20, 22, 129, D1, f, f
15, 1, 75, 0, 1, 0, 11, 6, 17, 34, D2, f, f
320, 230, 1920, 1650, 30, 33, 216, 159, 212, 1478, C, f, t
360, 321, 2379, 2262, 21, 26, 267, 120, 345, 1516, A, t, t
947, 386, 4620, 1323, 42, 27, 570, 1381, 1351, 1617, C, f, f
1053, 930, 4680, 4410, 65, 70, 514, 746, 1003, 2106, D1, f, f
2409, 1446, 10476, 9312, 97, 97, 660, 691, 1382, 7333, C, f, f
726, 486, 3040, 2400, 76, 48, 146, 95, 274, 2401, D1, f, f
328, 346, 1225, 1365, 35, 39, 62, 58, 141, 833, D1, f, f
119, 149, 658, 930, 14, 15, 105, 57, 52, 407, B, f, f
2095, 1759, 7380, 6160, 82, 88, 371, 1611, 2066, 3247, D2, f, f
804, 555, 3256, 2352, 44, 42, 504, 588, 308, 1855, C, f, f
873, 729, 5460, 5159, 91, 77, 1397, 698, 873, 1092, C, f, f
105, 61, 729, 768, 27, 16, 71, 69, 48, 473, D1, f, f
667, 1089, 2226, 3075, 42, 41, 545, 200, 500, 1113, D1, f, f
414, 289, 2960, 3096, 37, 36, 331, 47, 142, 1776, B, f, f
335, 304, 1836, 1449, 18, 23, 177, 324, 544, 789, D1, f, f
938, 1514, 4941, 8428, 81, 98, 385, 148, 1037, 1976, C, f, f
940, 1114, 5141, 7130, 97, 115, 241, 1039, 676, 2724, D2, f, f
934, 424, 5220, 3328, 90, 64, 825, 505, 266, 2557, C, f, t
1087, 917, 5648, 4368, 79, 56, 803, 624, 558, 3416, B, t, f
1685, 878, 8512, 6660, 76, 90, 1549, 1593, 752, 4085, D1, f, f
773, 825, 3906, 5369, 63, 59, 314, 1162, 48, 1484, C, f, f
196, 141, 999, 790, 9, 10, 431, 273, 257, 169, D2, f, t
377, 326, 3280, 2915, 40, 55, 767, 810, 874, 1148, B, f, f
730, 913, 3256, 4350, 80, 87, 706, 285, 655, 1575, D1, t, f
887, 621, 3440, 2703, 80, 51, 490, 938, 127, 1307, D1, f, f
754, 539, 4264, 2900, 52, 50, 56, 295, 70, 2856, B, f, t
671, 1155, 2750, 5917, 55, 61, 354, 231, 400, 1210, B, f, f
233, 125, 1216, 576, 16, 12, 345, 155, 49, 510, C, f, f
103, 15, 438, 0, 19, 0, 66, 28, 46, 312, C, t, f
240, 267, 1082, 1150, 24, 25, 93, 151, 69, 737, C, t, f
2508, 803, 11300, 3550, 100, 71, 1410, 1627, 1735, 5876, D1, f, f
516, 387, 2460, 1980, 30, 30, 381, 344, 356, 1230, B, f, t
25, 9, 134, 36, 2, 1, 38, 29, 25, 53, A, f, f
173, 268, 862, 1358, 16, 14, 169, 214, 155, 123, B, t, t
212, 141, 1173, 935, 17, 17, 150, 92, 3, 832, D1, f, t
657, 679, 3102, 5226, 94, 78, 943, 895, 677, 682, D1, f, t
1181, 1155, 4410, 4730, 70, 86, 352, 240, 537, 2557, A, f, t
1264, 1096, 4884, 5037, 66, 69, 981, 600, 480, 2881, D2, f, f
220, 435, 1530, 3304, 51, 59, 118, 500, 315, 214, C, f, f
315, 316, 1500, 1710, 20, 18, 270, 150, 135, 750, B, f, f
229, 455, 987, 2000, 47, 40, 117, 45, 101, 720, B, f, t
123, 129, 495, 754, 15, 13, 93, 121, 30, 242, D1, f, f
1177, 1304, 8298, 9324, 92, 111, 1753, 1184, 1516, 3559, B, t, f
1961, 1967, 6370, 6889, 65, 83, 462, 126, 280, 4968, B, f, f
1173, 1110, 5841, 6076, 59, 62, 1116, 658, 1316, 2978, B, f, f
1841, 906, 6555, 3180, 69, 60, 639, 434, 1099, 3998, D1, f, t
1402, 863, 5700, 4316, 75, 52, 1459, 948, 583, 2052, B, f, t
370, 129, 1824, 435, 24, 15, 158, 489, 73, 601, B, f, f
88, 92, 369, 440, 9, 11, 76, 47, 63, 143, C, f, t
430, 821, 3120, 6643, 78, 73, 818, 895, 742, 561, C, f, f
1626, 1297, 6695, 4980, 65, 60, 2796, 2213, 815, 870, D2, f, f
1148, 1692, 4929, 7138, 93, 86, 365, 674, 477, 2119, B, f, f
203, 202, 1410, 1691, 30, 19, 121, 259, 218, 902, B, f, f
56, 204, 286, 1170, 22, 18, 37, 4, 44, 131, C, f, f
2340, 3003, 9583, 12546, 99, 123, 2475, 1753, 2372, 4426, C, t, f
580, 523, 2200, 2170, 40, 31, 332, 73, 221, 968, A, f, f
1072, 1043, 3648, 3770, 96, 130, 151, 35, 128, 3064, D1, f, f
971, 835, 4455, 4896, 55, 72, 278, 579, 440, 2138, B, f, t
865, 575, 2662, 2054, 22, 26, 260, 344, 195, 1730, D1, f, f
15, 9, 122, 120, 2, 2, 30, 14, 41, 43, B, f, f
761, 290, 4674, 2860, 82, 55, 586, 293, 319, 2009, B, f, f
994, 717, 5292, 3456, 63, 54, 555, 666, 666, 3069, B, f, f
751, 734, 5254, 5840, 74, 80, 509, 1108, 1317, 2259, C, f, f
854, 679, 4428, 4056, 54, 52, 41, 916, 1082, 2346, C, f, f
547, 1012, 3200, 8000, 100, 125, 299, 199, 262, 1952, C, f, f
626, 439, 2747, 3111, 41, 51, 712, 118, 613, 769, C, f, f
8, 9, 41, 51, 1, 1, 8, 2, 5, 20, C, f, t
40, 25, 228, 195, 4, 3, 67, 41, 46, 63, A, f, f
1085, 617, 5742, 4687, 99, 109, 847, 541, 777, 3387, D2, f, f
1335, 1387, 5450, 5428, 50, 59, 839, 929, 659, 2452, D2, f, f
531, 975, 2136, 5368, 89, 88, 324, 131, 183, 1260, C, f, t
8, 0, 68, 0, 1, 0, 18, 19, 14, 18, B, f, f
1226, 773, 5332, 4270, 62, 70, 853, 597, 447, 3199, C, f, f
973, 452, 4505, 2052, 53, 36, 559, 1289, 1070, 2072, D2, f, t
783, 759, 3916, 5192, 89, 118, 258, 352, 822, 1566, C, f, f
2261, 1298, 9384, 4875, 92, 75, 719, 2989, 276, 3847, B, f, f
1346, 1101, 6091, 5925, 78, 75, 1505, 836, 1070, 2746, C, t, f
1100, 882, 6794, 8428, 86, 86, 2067, 2226, 1007, 1494, D1, f, f
471, 638, 2106, 2565, 26, 27, 432, 672, 208, 505, D2, f, f
551, 95, 2772, 0, 66, 0, 137, 352, 309, 1912, B, f, f
81, 65, 320, 315, 8, 7, 117, 26, 76, 80, C, f, f
